,winner,method,weightclass,red_slpm,red_str_acc,red_sapm,red_str_def,red_td_avg,red_td_acc,red_td_def,red_sub_avg,blue_slpm,blue_str_acc,blue_sapm,blue_str_def,blue_td_avg,blue_td_acc,blue_td_def,blue_sub_avg,red_fighter_elo,blue_fighter_elo
5815,0,1,2,3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,1503.4179573159631,1564.0973775136438
5816,0,1,8,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,1484.6151047469143,1519.4022212188574
5817,1,6,6,5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,1513.2519835952685,1490.4389971260473
5818,1,1,8,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,1.48,0.28,2.09,0.51,1.36,0.2,0.33,0.0,1557.674118111552,1485.0272314738618
5819,1,1,0,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,1.89,0.53,4.58,0.44,0.92,0.25,0.33,0.0,1636.9637024013653,1484.0927052560112
5820,1,6,0,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1,3.19,0.49,2.61,0.5,0.98,0.23,0.25,0.7,1474.397776144626,1468.6379200844624
5821,1,1,5,2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6,3.28,0.42,2.65,0.59,0.12,0.12,0.6,0.3,1510.8699837389663,1509.3928613060716
5822,0,1,4,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,1489.2530996808375,1504.831689317797
5823,0,4,6,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,1434.0242242041884,1509.3414406107806
5824,1,4,7,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5,1544.09519158148,1421.4681299295962
5825,0,6,2,3.36,0.4,3.5,0.54,1.36,0.5,0.58,0.1,1.71,0.38,2.08,0.5,2.73,0.3,0.29,1.8,1471.3157610345436,1525.1743156688844
5826,1,6,8,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,1576.9933338085716,1484.060519304234
5827,0,6,7,4.24,0.43,3.71,0.64,2.17,0.43,0.7,0.0,3.42,0.43,3.28,0.55,0.71,0.26,0.81,0.0,1486.763607932978,1557.172634218966
5828,1,4,0,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,1520.3710237841449,1530.9823632672717
5829,0,6,6,2.56,0.33,3.61,0.58,0.44,0.11,0.2,0.9,2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,1470.0737726540267,1468.7950600411289
5830,0,1,8,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,4.45,0.41,5.07,0.51,0.23,1.0,0.73,0.2,1498.5612260339533,1483.180177160919
5831,1,5,9,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,1556.564115108861,1502.7824611761068
5832,1,4,5,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,1496.1183241281483,1473.8622756854174
5833,1,5,0,2.65,0.4,2.59,0.64,1.54,0.3,0.58,0.8,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0,1569.2716229167634,1509.908827037707
5834,1,6,8,4.6,0.37,3.59,0.61,1.87,0.25,0.69,0.5,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,1484.5025061957706,1483.6755776396642
5835,0,1,8,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,1458.3985379176493,1551.8331710401758
5836,1,6,4,2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4,5.39,0.55,2.54,0.55,0.61,0.66,0.54,0.6,1520.9718722755854,1498.466802261188
5837,1,5,6,1.81,0.39,1.66,0.54,3.3,0.48,0.61,1.1,2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4,1544.5741202296078,1484.736306793522
5838,1,4,2,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,4.09,0.53,2.69,0.56,2.19,0.37,0.82,0.5,1517.8264728437534,1484.667021983491
5839,1,4,6,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,2.76,0.54,2.83,0.54,2.1,0.25,0.5,0.0,1482.1924012288555,1483.9823264841452
5840,1,5,8,3.72,0.47,3.02,0.52,1.37,0.26,0.57,0.8,1.06,0.3,3.34,0.56,0.0,0.0,0.14,0.8,1490.0133762845005,1468.4346688299015
5841,0,6,8,1.13,0.2,4.33,0.45,1.0,0.07,0.2,0.0,3.43,0.46,2.48,0.51,2.12,0.38,0.53,0.2,1484.0,1589.129414892279
5842,1,6,8,4.83,0.47,3.45,0.56,0.0,0.0,0.52,0.3,3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3,1499.1781862123123,1468.0029135331056
5843,1,5,0,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,1527.37800743989,1542.8864612448322
5844,1,6,2,4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4,5.3,0.5,4.33,0.52,1.24,0.36,0.64,1.3,1576.5231835080765,1568.4163269780338
5845,1,1,5,3.43,0.54,3.97,0.49,0.53,0.18,0.7,0.4,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,1502.826674943529,1495.4994895212349
5846,1,6,8,1.77,0.61,3.06,0.48,2.0,0.52,0.68,1.0,1.69,0.35,2.62,0.56,0.58,0.3,0.52,0.8,1556.0531610802564,1456.295600627347
5847,1,6,5,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,1494.7379503329294,1489.123781428026
5848,0,6,6,2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,1469.9671418538671,1469.5364145948522
5849,0,6,6,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,1515.715567084081,1494.6327506421535
5850,1,6,2,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,1.44,0.41,3.71,0.5,1.97,0.36,0.16,2.2,1437.123546892179,1438.8412614285992
5851,1,1,7,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0,1458.528359756546,1498.5891784994112
5852,1,6,0,3.47,0.47,2.07,0.7,0.81,0.33,0.72,1.0,0.87,0.23,2.8,0.51,1.5,0.11,0.0,0.5,1485.234403331265,1467.3271290289676
5853,1,6,3,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0.0,2.72,0.25,3.57,0.68,0.0,0.0,0.0,0.0,1469.9338667397149,1468.0323497647144
5854,1,6,2,3.62,0.46,3.72,0.6,0.49,0.53,0.92,0.1,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,1592.5415843012825,1568.2719761792766
5855,0,6,5,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,1502.4099247073743,1481.2739024162363
5856,0,1,4,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,1568.7724316877263,1448.1742684427354
5857,0,6,8,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,1516.2900776665963,1579.0603986736885
5858,1,6,3,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0,1596.821039773344,1490.5830962352256
5859,0,4,6,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,1512.8320809616168,1517.3679378448626
5860,1,1,8,2.36,0.48,2.76,0.54,1.06,0.4,0.87,0.4,1.66,0.32,1.89,0.61,4.05,0.6,0.66,1.0,1561.5281823733085,1471.2230282977516
5861,0,5,6,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,,,,,,,,,1549.9697539443878,1536.6525235980646
5862,0,4,6,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,1463.87084170705,1470.7584007472435
5863,0,5,0,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2,1498.6919805691027,1482.6899901197971
5864,0,1,0,2.57,0.39,3.06,0.51,0.2,1.0,0.37,0.6,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,1470.163241082656,1474.6836320422274
5865,1,6,3,3.43,0.54,1.66,0.67,3.35,0.56,0.65,0.5,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,1668.039559983795,1561.3651013049623
5866,0,7,5,,,,,,,,,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,1473.385407696054,1613.8125654713406
5867,1,1,6,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,1522.7991076908304,1632.212966789923
5868,0,1,2,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,1501.806138918029,1570.2068217189817
5869,1,1,6,3.95,0.54,3.21,0.56,1.63,0.43,0.36,0.6,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,1564.916131875617,1493.574762444439
5870,1,4,2,2.63,0.33,3.0,0.61,3.1,0.35,0.66,0.6,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,1510.946745890339,1473.022127553883
5871,0,6,8,3.34,0.43,8.85,0.47,1.59,0.25,0.33,0.8,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9,1468.7331994861424,1499.2697674867538
5872,1,5,5,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1,1595.2490296122282,1498.5642384093742
5873,0,1,4,1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,1512.3224177792638,1529.641521599105
5874,1,5,7,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,1521.2502429982508,1484.0632665682276
5875,0,6,8,3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0,1483.2060416331246,1457.955008951762
5876,1,1,7,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,1518.477690132528,1574.3111964244913
5877,0,4,7,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,1485.942560158744,1487.2365158779717
5878,1,5,4,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,1479.47233460983,1523.7195952116556
5879,0,1,6,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,1530.8769285344188,1681.4957612040164
5880,1,4,2,2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5,1.13,0.35,2.36,0.48,2.67,0.53,0.12,0.7,1491.5148455476815,1483.263693206478
5881,1,6,7,2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,2.39,0.4,3.01,0.5,0.53,0.37,0.72,0.0,1512.6264279408792,1500.2528385187009
5882,0,6,2,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,1500.2668148536502,1533.272686421706
5883,1,1,6,4.11,0.44,4.65,0.56,0.45,0.5,0.72,0.1,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5,1564.010233765801,1501.8207386799352
5884,0,5,5,1.72,0.4,3.06,0.5,0.0,0.0,0.22,0.0,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,1470.5922981591766,1515.3531151793686
5885,1,5,6,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,0.86,0.5,1.82,0.5,0.0,0.0,0.62,0.0,1623.523331187246,1468.764159695167
5886,0,6,4,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,6.37,0.57,2.33,0.57,5.13,0.45,0.85,0.4,1536.3634674438704,1554.8611812842594
5887,1,6,6,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,1520.3198057240038,1501.1305407228615
5888,0,7,7,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,,,,,,,,,1515.6710267322767,1528.1500318212256
5889,1,6,7,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,1544.09519158148,1515.5894727061373
5890,0,6,7,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,1466.1540268774434,1591.311186811925
5891,0,4,0,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,1478.230244271081,1459.649833788157
5892,1,1,0,3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2,1.82,0.28,5.18,0.5,0.0,0.0,0.0,0.0,1571.1250951037127,1470.1979893126977
5893,0,4,6,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,1509.0428535805888,1457.5839492353432
5894,0,6,6,4.23,0.39,3.8,0.58,0.61,0.4,0.81,0.0,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,1515.6269490196685,1574.2175658088522
5895,0,1,4,2.3,0.47,3.0,0.37,3.29,0.42,1.0,0.6,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0.0,1483.081782010123,1499.9652637106385
5896,0,4,2,2.77,0.24,4.79,0.52,0.3,0.26,0.42,0.5,7.16,0.47,4.76,0.59,0.25,0.53,0.83,0.3,1437.8038084537118,1665.1707854938722
5897,0,5,3,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,1506.6631589255453,1533.8880363189955
5898,1,1,4,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,1480.6641726524465,1535.1511812302494
5899,1,6,8,1.64,0.41,2.3,0.51,4.09,0.36,0.25,1.4,1.8,0.32,1.64,0.65,0.67,1.0,0.54,0.0,1500.0,1484.0
5900,1,1,4,2.72,0.52,3.54,0.59,0.0,0.0,0.76,0.2,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4,1460.0780040730183,1468.8592215385956
5901,1,5,2,5.3,0.5,4.33,0.52,1.24,0.36,0.64,1.3,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,1568.4163269780338,1486.124034616831
5902,1,1,8,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,2.75,0.48,3.11,0.49,0.41,1.0,0.66,0.8,1508.2104017438733,1487.7445084974806
5903,1,1,0,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0.0,1.93,0.49,2.91,0.47,0.0,0.0,0.25,0.5,1483.02304473885,1500.0
5904,0,1,6,3.78,0.46,3.17,0.54,2.5,0.51,0.31,0.2,1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1,1523.6487891733452,1587.092783551832
5905,1,5,8,2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,1502.1806761817809,1492.364925275507
5906,0,1,0,3.19,0.49,2.61,0.5,0.98,0.23,0.25,0.7,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,1468.6379200844624,1495.9048393233827
5907,1,5,6,1.68,0.39,2.99,0.53,2.58,0.27,0.0,1.0,2.73,0.41,3.43,0.62,1.22,0.5,0.64,0.0,1469.985361281725,1468.736306793522
5908,0,6,3,3.33,0.39,3.81,0.44,0.0,0.0,0.5,0.0,3.39,0.44,2.66,0.56,3.73,0.47,0.59,1.0,1453.440263670026,1477.8428825553262
5909,0,1,6,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,1467.4204738062174,1466.7033167755928
5910,1,7,8,4.54,0.43,3.41,0.59,0.8,0.38,0.81,0.0,,,,,,,,,1515.7517628109983,1468.736306793522
5911,0,6,6,3.1,0.34,2.97,0.62,0.0,0.0,0.27,0.0,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,1468.0,1527.2418396556736
5912,1,1,7,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,1421.4681299295962,1511.3252727798726
5913,1,1,2,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,1561.2837701411086,1471.4237387053988
5914,1,6,8,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,1547.1427985295115,1478.7012274879974
5915,1,7,8,,,,,,,,,0.81,0.33,3.23,0.38,9.09,0.75,0.0,0.0,1483.2976013366472,1484.0
5916,0,6,6,6.23,0.63,6.7,0.53,1.5,0.3,0.92,0.0,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,1484.0,1516.0
5917,0,1,5,1.25,0.3,4.6,0.38,0.0,0.0,0.4,0.0,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7,1470.1354534682846,1466.7844714496598
5918,1,6,6,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,1582.8701751516776,1536.60287041152
5919,0,6,5,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,1492.6486068824595,1531.6083821224854
5920,0,6,8,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,1459.705967820337,1560.286783100968
5921,0,1,8,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,1484.389648523871,1523.4975657253435
5922,1,1,6,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,3.15,0.4,3.14,0.58,1.11,0.38,0.62,0.4,1463.87084170705,1454.323827693941
5923,1,6,0,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,1550.4296491877408,1482.7513381227377
5924,1,6,6,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,3.39,0.36,3.93,0.59,0.0,0.0,0.7,1.8,1497.4181183636183,1510.9418910815104
5925,1,1,6,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,2.79,0.25,4.01,0.6,0.0,0.0,0.8,0.0,1490.4389971260473,1484.6466885897885
5926,0,1,6,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,1484.0045102892495,1529.7999534997882
5927,1,6,2,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2,1537.6705826859295,1474.3091184411696
5928,1,5,0,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7,3.05,0.49,2.82,0.35,0.0,0.0,0.5,6.1,1466.003637066469,1454.0198872786646
5929,1,6,8,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,1594.4099049062415,1495.302087874452
5930,1,1,8,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,3.22,0.42,3.28,0.62,1.86,0.41,0.78,2.0,1550.6955768250878,1507.0317519623136
5931,1,4,7,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,1536.3798507177612,1504.137047474251
5932,0,6,6,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6,1519.683784705929,1582.3423312920588
5933,0,6,2,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,3.37,0.44,2.7,0.5,0.94,0.25,0.15,1.3,1453.4318498135651,1496.622287579061
5934,1,0,7,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,3.96,0.47,2.8,0.59,2.18,0.78,0.62,0.0,1470.1686529492558,1452.644468534168
5935,1,5,5,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,2.67,0.5,2.22,0.46,1.51,0.66,0.41,0.0,1495.4994895212349,1471.4783036918718
5936,0,6,6,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,1482.1924012288555,1513.2519835952685
5937,1,4,2,3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,1503.4179573159631,1514.6199032146912
5938,1,6,8,3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5,1.41,0.41,2.44,0.65,2.8,0.46,0.77,1.1,1530.051037441655,1499.8418209826966
5939,1,5,0,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0,1509.908827037707,1485.4022314337078
5940,0,6,2,3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,1508.057533294863,1564.0973775136438
5941,0,1,7,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,1490.910757627089,1500.056309000903
5942,1,6,8,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,1576.9933338085716,1431.1203200201926
5943,1,4,6,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,1434.0242242041884,1455.40079332197
5944,0,6,6,,,,,,,,,3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,1468.676005028908,1482.106455434915
5945,1,6,0,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,1520.3710237841449,1484.057460984802
5946,1,4,0,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,0.87,0.23,2.8,0.51,1.5,0.11,0.0,0.5,1487.640688589656,1467.3271290289676
5947,0,6,3,3.47,0.39,4.71,0.65,0.0,0.0,0.8,0.0,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6,1469.3345123425695,1557.087701517266
5948,1,6,7,4.24,0.43,3.71,0.64,2.17,0.43,0.7,0.0,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5,1486.763607932978,1467.982267847993
5949,1,1,5,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,1574.3987532137874,1533.9573631319631
5950,1,7,4,,,,,,,,,4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0,1472.429567816708,1453.2153701594991
5951,1,1,5,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,1613.8125654713406,1517.7057859318531
5952,1,6,8,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,1516.2900776665963,1484.9842115201857
5953,1,5,5,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,1.72,0.4,3.06,0.5,0.0,0.0,0.22,0.0,1563.70784813843,1470.5922981591766
5954,1,5,8,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,1579.0603986736885,1557.674118111552
5955,1,1,2,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,1498.906705789739,1470.724106984338
5956,1,6,6,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,1512.8320809616168,1623.523331187246
5957,1,6,2,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,2.47,0.35,2.53,0.51,0.0,0.0,0.42,0.8,1528.764867121509,1470.1690794165104
5958,1,5,8,2.42,0.42,3.73,0.59,1.2,0.38,0.75,0.4,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,1537.4023532743972,1483.263693206478
5959,0,6,7,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,1470.1068834113692,1480.2516783502883
5960,1,4,6,2.56,0.33,3.61,0.58,0.44,0.11,0.2,0.9,2.51,0.46,3.31,0.66,3.17,0.33,0.89,0.5,1470.0737726540267,1486.2833853044012
5961,0,1,4,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,1514.97819091457,1448.1742684427354
5962,1,6,8,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,1.66,0.32,1.89,0.61,4.05,0.6,0.66,1.0,1469.9348050737915,1471.2230282977516
5963,1,1,3,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,1.42,0.39,2.34,0.64,1.82,0.35,0.87,0.6,1561.3651013049623,1538.6647485071433
5964,0,5,8,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,1483.6755776396642,1486.0636675021708
5965,1,1,6,4.23,0.39,3.8,0.58,0.61,0.4,0.81,0.0,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,1515.6269490196685,1494.6327506421535
5966,0,1,8,3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,1502.7848591712725,1547.1427985295115
5967,1,4,6,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6,2.03,0.47,4.07,0.35,0.43,0.09,0.57,1.7,1484.0045102892495,1483.232685590036
5968,1,5,6,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9,1549.9697539443878,1473.1576708096773
5969,0,6,2,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6,1466.8253346542974,1500.2668148536502
